OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_1797	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_1969	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1552	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_843	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU_1388	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1823	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_325	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_1948	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_895	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1908	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1961	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_656	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_1392	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_238	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1855	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_822	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae		
OTU_370	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_107	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	algae
OTU_260	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_2034	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anaerobacillus	
OTU_635	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
OTU_1856	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	gibsonii
OTU_2018	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1733	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_809	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
OTU_20	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_1234	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_1703	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_1818	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_1824	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_2357	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_2375	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_1706	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
OTU_1996	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1669	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_733	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_387	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_119	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_887	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1122	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1128	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1472	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_1930	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_169	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae		
OTU_2062	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2386	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae		
OTU_247	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Mitsuokella	multacida
OTU_2139	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_1544	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
OTU_1611	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	
OTU_472	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2217	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_14	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	
OTU_1231	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	
OTU_1520	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	
OTU_2031	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2094	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_856	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_851	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_1953	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas	
OTU_1192	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_627	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_673	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1086	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_22	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1960	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1743	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_2121	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_2111	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_663	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_2014	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_1580	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1779	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1802	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2190	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1493	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1919	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2025	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	
OTU_144	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1054	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1209	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1216	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1712	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1832	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_2091	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_2092	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_2362	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_2369	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_201	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1125	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1784	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1003	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1947	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_93	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
OTU_1778	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
OTU_1535	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_1537	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1565	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_65	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_943	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae		
OTU_162	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
OTU_308	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2158	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_84	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas	
OTU_2021	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas	
OTU_1308	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2272	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_516	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU_1397	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1665	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_223	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_309	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae		
OTU_1943	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_599	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	
OTU_919	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_528	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU_1754	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1452	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Barnesiellaceae]		
OTU_1766	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1994	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_728	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_2285	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2191	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_986	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Barnesiellaceae]		
OTU_1090	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1858	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	
OTU_221	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	
OTU_2317	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_284	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_577	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1654	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1879	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	dispar
OTU_1051	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_129	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	eutactus
OTU_779	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
OTU_806	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_2298	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_982	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_1538	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_714	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_985	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1277	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_198	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1079	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1188	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_1541	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria		
OTU_53	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1320	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1702	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_348	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	acidilactici
OTU_1189	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	
OTU_644	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_1903	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	stercorea
OTU_2184	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_620	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	
OTU_1488	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	biforme
OTU_2043	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_1685	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_534	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1415	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Hydrogenophilus	
OTU_2077	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	
OTU_675	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_374	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_994	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_1313	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1945	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_522	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_939	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Balneimonas	
OTU_2132	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae		
OTU_844	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1364	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2353	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU_298	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]		
OTU_1103	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1863	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	
OTU_1050	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1753	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_98	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Odoribacter	
OTU_1279	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_29	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila
OTU_1039	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_164	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_1709	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis
OTU_1412	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1687	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_2102	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1262	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	mucosa
OTU_2107	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	
OTU_420	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_863	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_74	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae		
OTU_1105	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uniformis
OTU_54	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_500	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_1599	Bacteria	Cyanobacteria	Chloroplast	Streptophyta			
OTU_1866	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_824	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas	
OTU_434	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2288	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1377	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_1988	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_2227	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Morganella	
OTU_709	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_271	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_1440	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	Mogibacterium	
OTU_1357	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_459	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_1161	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_38	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1760	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1557	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_366	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_246	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_914	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_778	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_781	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_446	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1205	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	echinoides
OTU_751	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_230	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
OTU_1444	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
OTU_315	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_126	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_896	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_847	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1464	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_1276	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_1096	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_521	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
OTU_1474	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	
OTU_61	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1621	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	dentocariosa
OTU_1315	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2041	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_68	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_265	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_135	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1920	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	
OTU_1641	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	
OTU_1546	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae		
OTU_1843	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_983	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_798	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	ph2	
OTU_1652	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii
OTU_1894	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_2201	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_52	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]	biforme
OTU_1897	Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]		
OTU_212	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_90	Bacteria	SR1					
OTU_616	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_604	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_925	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_1237	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_550	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae		
OTU_237	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_672	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	Anaerovorax	
OTU_578	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_774	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1925	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_193	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_788	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1880	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_269	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1463	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_949	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_1498	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU_1637	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2323	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_2215	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1089	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1984	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1998	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_2376	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1864	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa
OTU_568	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_231	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_467	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_261	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	amylovorum
OTU_1751	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
